id|source_id|attrib|object|value|
465005711018558596|2|updated_at|77|2009-11-14T23:15:34Z|
465222576053102090|0|lat|453|39.7391536|
465267366116042594|3|venue_id|843|448|
465300065259473485|3|venue_id|941|197|
465478412488289923|3|name|750|Jam on the River|
465894457905213225|5|thumbnail|43|http://lh3.ggpht.com/_D2jwmE6y1Mc/Si0YrB7yocE/AAAAAAAABNo/wtEp_2r9n1c/s160-c/20090605HouseOfBluesClevelandOHMichaelStein.jpg|
465895857293098069|0|updated_at|275|Sat Nov 14 23:43:23 UTC 2009|
466088981708216902|3|date|692|2002-10-19|
466107659074260987|3|name|863|Wind at Four to Fly CD Release Party|
466241985854550036|3|venue_id|898|471|
466268747767333077|3|date|713|2002-12-30|
466485649490002314|2|updated_at|216|2009-11-14T23:51:10Z|
466490189419453117|0|name|327|Bull and Bier House|
466506506023068556|3|venue_id|893|468|
466530384869150985|3|tour_id|1068|33|
466546440510087160|3|venue_id|108|75|
466570288128665963|3|tour_id|629|5|
466730394258560862|0|pt_id|406|2731|
467033783677036883|0|name|543|The National|
467063161191263754|2|updated_at|292|2009-11-14T23:57:46Z|
467095620550438427|3|venue_id|1182|501|
467108547991404473|0|created_at|153|Sat Nov 14 23:32:18 UTC 2009|
467126028950456657|5|credit|60|Andy Rein|
467135838409708417|3|venue_id|568|324|
467143165783006960|3|name|880|Summer Camp 2006|
467243482551983364|3|venue_id|607|347|
467348686586492228|0|created_at|532|Sun Nov 15 00:00:48 UTC 2009|
467560676079502795|0|lat|21|37.7840208|
|
467842880226126692|0|lat|455|27.7518284|
467862837872788697|3|date|715|1999-04-24|
468001061688870109|3|name|656|Bisco Inferno|
468132871201379254|3|tour_id|1010|26|
468332565470986001|0|name|231|HMV Records|
468599265163791625|5|photo|59|http://lh6.ggpht.com/_D2jwmE6y1Mc/Sb6qqBBgLfE/AAAAAAAAA2U/_Vpf3HWz_GU/20090305NorVaNorfolkVADaveVann.jpg|
468604481084259285|0|pt_id|16|86|
468827575183949225|3|name|883|Wakarusa|
468960080830237971|0|lat|173|41.5328368|
|
469210177475963046|0|created_at|401|Sat Nov 14 23:49:36 UTC 2009|
469273889805160586|3|date|553|1997-10-31|
469373883990832535|0|state|147|VA|
469399351782022185|0|lat|554|40.7933949|
469649296590656857|0|lng|96|-93.2638361|
469677129859020803|3|date|500|1997-06-27|
469694496542461610|0|city|83|Morrison|
469705168335592974|2|created_at|283|2009-11-14T23:57:10Z|
469825111556783529|0|state|29|CA|
470171148062794431|0|pt_id|205|957|
470344496752843154|0|city|351|West Hollywood|
470450038907762144|0|city|195|New York|
470488380500881371|0|updated_at|301|Sat Nov 14 23:44:35 UTC 2009|
470778093963082094|3|date|70|2000-12-28|
470794350365705886|0|city|462|Atlanta|
470908380426606713|2|original|322|true|
471005635560776397|3|tour_id|13|2|
471268696512161655|3|venue_id|902|447|
471276043674987827|3|date|1153|2009-10-03|
471511231580624253|0|lat|323|40.9575845|
471625059126506060|2|name|62|Once The Fiddler Paid|
471697618932248722|3|venue_id|634|93|
471844092586869610|0|state|231|PA|
472121709499219972|0|state|320|PA|
472281924047058936|0|created_at|388|Sat Nov 14 23:49:02 UTC 2009|
472325216228077063|0|state|218|PA|
472445339019502867|2|name|244|Tony's Birthday Jam|
472451353181527819|3|date|1087|2009-01-31|
472582634641260702|2|author|97|The Disco Biscuits|
472619140279570525|0|city|331|Woodstock|
472725667024677089|0|lat|549|41.1670412|
472728856663773676|2|original|61|true|
472755573355611633|3|date|1124|2009-06-06|
472926773715039560|0|lng|142|-90.224967|
472946728243744651|0|lat|267|40.2203907|
473056735880364151|0|lat|29|33.7455731|
473113543675681300|3|tour_id|8|2|
473261619448527070|0|updated_at|101|Sat Nov 14 23:25:21 UTC 2009|
|
473331730794936934|3|date|342|1998-04-22|
|
473398032784458417|3|venue_id|99|69|
473502965270563363|0|lat|443|40.7142691|
473539441098021532|0|created_at|482|Sat Nov 14 23:56:41 UTC 2009|
473674780069833355|1|first_show_date|10|2003-07-02|
473685057332906263|0|lng|116|-86.39027|
474171923654246172|0|created_at|126|Sat Nov 14 23:26:06 UTC 2009|
474207748324569014|0|state|63|MI|
474214907002284186|0|city|533|Knoxville|
474264966202168879|0|pt_id|74|822|
474279610861222483|2|updated_at|176|2009-11-14T23:17:17Z|
474494223568742001|3|venue_id|901|447|
474667524317582568|3|date|147|2001-09-28|
474823761735083305|0|city|290|Philadelphia|
474872382132463204|3|date|31|2000-10-06|
474961804138763087|3|date|594|1996-07-04|
475035094560878925|0|lat|310|42.4736959|
475141729567405051|2|updated_at|135|2009-11-14T23:16:42Z|
475253693297785517|2|pt_id|185|185|
475387312444740059|0|lat|4|47.6062095|
475400311481700889|3|date|53|2000-08-18|
475468942096042016|0|updated_at|320|Sat Nov 14 23:45:25 UTC 2009|
475552070999737247|4|created_at|24|2010-01-11T05:44:43Z|
475725177579428919|4|url|21|http://twitter.com/disco_biscuits/statuses/7156401150|
475764821867760924|0|name|195|Hammerstein Ballroom|
475896097703428643|3|date|280|1999-10-23|
476000049087937070|0|lng|306|-74.9512785|
476395684776062478|5|photo|43|http://lh3.ggpht.com/_D2jwmE6y1Mc/Si0YrB7yocE/AAAAAAAABNo/wtEp_2r9n1c/20090605HouseOfBluesClevelandOHMichaelStein.jpg|
476512942547679961|0|lat|397|44.4758825|
476605382005498587|2|active|185|true|
|
476861051333515213|0|city|196|Philadelphia|
476883441713916454|2|updated_at|138|2009-11-14T23:16:44Z|
477000301457073710|3|date|62|2000-10-31|
477118187462126488|2|name|186|One|
477226044389094331|0|state|412|PA|
477377507946695791|0|lng|304|-76.808841|
477431521191052161|0|city|121|Dallas|
477497871470448833|3|date|754|2003-07-25|
477521527274376060|0|pt_id|188|938|
477560531032118915|0|pt_id|232|984|
477572731046030806|0|updated_at|371|Sat Nov 14 23:48:04 UTC 2009|
477588460898779132|0|name|187|Pounders'|
477593760738902473|0|lng|86|-122.4194155|
477712023510842294|5|show_id|38|1138|
477792945868416922|2|pt_id|55|55|
|
477925660324654018|2|original|175|false|
477981748568865858|0|pt_id|180|928|
478186968367681444|0|pt_id|518|2811|
478262832463597694|3|date|523|1997-09-03|
478344621653481636|3|date|448|1998-12-05|
|
478428254248573423|3|venue_id|791|430|
478763480012660600|3|tour_id|821|15|
478870491327717439|3|tour_id|1062|29|
478936902628674326|0|created_at|25|Sat Nov 14 23:22:09 UTC 2009|
479368331506073625|5|venue_id|5|501|
479444698720779570|0|updated_at|138|Sat Nov 14 23:26:45 UTC 2009|
479483607709345494|3|tour_id|1048|31|
479570594698875763|2|name|272|O Fortuna|
|
|
480114793195706315|3|tour_id|738|9|
480254977238088338|3|name|1056|Bonnaroo|
480361945080655604|0|updated_at|83|Sat Nov 14 23:24:35 UTC 2009|
480365958597636455|3|date|372|1998-06-11|
|
480425459799998747|0|state|134|UT|
480505832886608007|4|published|17|2009-12-30T16:48:12Z|
480723242553404648|3|date|275|1999-10-17|
480796252632686867|2|original|178|true|
480877805698692443|0|lng|215|-75.6054882|
480970008929968240|5|credit|42|Blaine Kneeshaw|
481010343689455811|3|tour_id|617|4|
481053581412412230|0|lng|542|-71.0597732|
481134028773344007|0|state|117|TN|
481180247725231388|0|lat|483|37.7749295|
481331873159239540|0|state|112|NC|
481384510115015095|4|post_type|12|Tweet|
481463185040780778|0|city|417|Denver|
481617225175791521|3|venue_id|598|277|
481800129225278511|0|lat|132|44.0520691|
482013779557863474|2|updated_at|333|2009-11-15T00:01:31Z|
482117899194639777|3|date|836|2005-05-28|
482272819419631577|2|name|143|Pomp And Circumstance|
482302863138524031|0|state|325|OH|
482452087374317233|5|photo|86|http://lh3.ggpht.com/_D2jwmE6y1Mc/SYEL8ROtikE/AAAAAAAAAMU/uY7dGesrl0g/20081230NokiaTheatreNYCDrewGranchelli.jpg|
482606537106793732|0|name|99|El Rey Theater|
482614254613631624|0|updated_at|258|Sat Nov 14 23:42:11 UTC 2009|
482943592359260454|0|name|390|Palace Theatre|
483194869804863274|0|lng|550|-84.5085536|
483313274799004967|2|original|263|false|
483451380839565905|0|name|539|House of Blues|
483487497070910579|3|date|1184|2009-12-12|
483497054238521207|0|city|87|Wilmington|
483585235863837736|3|venue_id|270|123|
483588465751347497|0|city|312|Copiague|
483606022459414837|3|tour_id|883|20|
483618848031600839|3|venue_id|129|53|
483726604945925311|0|created_at|305|Sat Nov 14 23:44:43 UTC 2009|
483846782552333883|2|created_at|313|2009-11-14T23:59:33Z|
483932756783402015|0|city|538|Houston|
484098495665620321|0|lng|442|-77.0363658|
484274146851368551|0|city|68|Pittsburgh|
484280948479679141|0|city|17|Philadelphia|
|
484528232367557676|0|city|298|Rhinecliff|
484603834287734316|2|author|254|Conspirator|
484770702636807349|0|lng|510|-105.2705456|
484791886709599166|3|tour_id|1003|26|
484797674184675618|3|venue_id|833|438|
485057236233019576|0|updated_at|273|Sat Nov 14 23:43:14 UTC 2009|
485236424912306650|3|date|1020|2008-03-08|
485316490636090398|3|date|824|2004-10-01|
485498148009809723|0|name|454|Revolution|
485648533149723789|3|tour_id|14|2|
485729764326698238|0|city|508|Washington|
485802013596852865|0|state|210|OH|
485829856345815445|0|pt_id|361|1177|
485943921737414678|2|pt_id|90|90|
485968173154612622|0|name|388|Culture Room|
486115518833757246|2|active|169|true|
486140164726513184|2|author|160|John Williams|
|
486325403842769710|3|date|475|1997-04-21|
486336853371587508|2|name|205|Magellan Reprise|
486372371911211885|2|pt_id|138|138|
486419223860964056|0|pt_id|154|451|
486476611019707168|0|updated_at|310|Sat Nov 14 23:44:59 UTC 2009|
486522106614122771|2|pt_id|52|52|
486662873719071949|0|created_at|377|Sat Nov 14 23:48:27 UTC 2009|
486685121679039850|2|created_at|92|2009-11-14T23:15:48Z|
486711176692824059|3|date|1120|2009-04-20|
486761062161973970|0|name|279|Lion's Den|
486823218344115899|0|lng|7|-83.3779358|
486833456509239275|0|created_at|353|Sat Nov 14 23:47:15 UTC 2009|
486892599621278541|0|pt_id|150|898|
486938967156931085|3|date|207|1999-04-22|
486944826145003337|3|venue_id|1129|379|
487054623521880885|2|active|47|true|
487176832965797758|2|name|216|In The Hall Of The Mountain King|
487213852823396968|5|thumbnail|86|http://lh3.ggpht.com/_D2jwmE6y1Mc/SYEL8ROtikE/AAAAAAAAAMU/uY7dGesrl0g/s160-c/20081230NokiaTheatreNYCDrewGranchelli.jpg|
|
487324243425027350|0|city|438|Sayreville|
487360228680295561|0|created_at|96|Sat Nov 14 23:25:04 UTC 2009|
487406581019146447|0|state|100|CA|
487450532840539901|0|created_at|13|Sat Nov 14 23:21:45 UTC 2009|
487450654787459279|3|date|76|2001-03-24|
487516999524722106|5|title|28|Tabernacle, Atlanta, GA|
487536899569209865|3|venue_id|564|280|
|
487927191006029186|0|name|361|Legends|
487989511706467995|2|created_at|244|2009-11-14T23:52:47Z|
488052411497392623|3|tour_id|665|6|
|
488064509640981438|0|state|568|NY|
488098054179417111|0|lng|197|-75.163789|
488143634708372517|3|date|223|1999-05-14|
488280893397414224|3|tour_id|994|26|
|
488417631286247056|2|created_at|158|2009-11-14T23:17:01Z|
488433948081733815|3|date|547|1997-10-15|
488494201346007807|3|date|58|2000-10-18|
488550267863113364|3|venue_id|933|483|
|
488918527275062202|0|lat|294|43.5173066|
489083296293876825|2|created_at|152|2009-11-14T23:16:57Z|
489211292124322592|0|city|56|Solana Beach|
|
489277620103639135|3|date|80|2001-03-30|
489457105246278889|3|tour_id|1007|26|
489604763957186289|2|author|149|Sausage|
489874944727391448|2|original|188|true|
|
490005959984746380|3|name|663|Camp Bisco III: Se̱or Boombox|
490006084401333390|3|venue_id|985|476|
490162646610611491|5|photo|5|http://lh3.ggpht.com/_D2jwmE6y1Mc/SyvvWZOLQ1E/AAAAAAAACWU/_Kq5Rvf8yww/20091212CaribbeanHolidazeRunawayBayJamaicaDaveVann.jpg|
490177353190065642|0|pt_id|77|825|
490300170479279670|0|pt_id|48|344|
490300621109413932|3|date|370|1998-06-09|
490432270716846015|3|venue_id|277|191|
490485947058108647|0|name|46|Middle East|
490679647424710401|2|updated_at|224|2009-11-14T23:51:34Z|
490942917538774022|0|lng|545|-80.1936589|
490974622491413014|2|pt_id|79|79|
491005446677318923|0|updated_at|329|Sat Nov 14 23:45:45 UTC 2009|
491110468712696577|0|lng|73|-97.7430608|
491115817094485100|3|venue_id|1022|510|
491233774377523537|2|updated_at|73|2009-11-14T23:15:30Z|
491512398824050451|3|date|838|2005-08-27|
491665346882319827|0|pt_id|464|1183|
491682010040711824|3|venue_id|315|157|
491835835960014677|2|author|189|the Disco Biscuits|
491836626218529125|3|date|1161|2009-10-31|
491857967291194781|3|venue_id|199|25|
491919876707451111|0|updated_at|224|Sat Nov 14 23:40:35 UTC 2009|
491954041091927724|0|city|275|Philadelphia|
492012434678186613|3|date|82|2001-04-01|
492019048531936548|0|name|271|Silk City Lounge|
492078752998113183|0|pt_id|135|881|
492106141814887385|0|city|270|Pittsburgh|
492331130587876816|2|pt_id|194|194|
492512420361224885|3|date|1052|2008-04-25|
492519860160746887|5|thumbnail|37|http://lh5.ggpht.com/_D2jwmE6y1Mc/Sk9yEUCp60E/AAAAAAAABS8/9sS5PJPZToY/s160-c/20090702ROTHBURYRothburyMIDaveVann.jpg|
492540709240353456|4|created_at|21|2010-01-11T05:44:43Z|
492593604224677176|0|created_at|279|Sat Nov 14 23:43:31 UTC 2009|
492722048089748538|0|created_at|286|Sat Nov 14 23:43:49 UTC 2009|
492745903525551223|3|date|1131|2009-06-04|
492867806866342789|3|tour_id|827|16|
493130708313868219|5|show_id|27|1148|
493132942618149133|0|lat|230|44.6994873|
493158839022900891|0|lat|553|39.3642834|
493217337288687301|0|created_at|413|Sat Nov 14 23:50:43 UTC 2009|
493470457621853667|0|created_at|59|Sat Nov 14 23:23:29 UTC 2009|
493588343492375311|4|published|19|2009-12-29T22:39:48Z|
493675448030472317|3|date|645|2001-04-09|
493690733849361408|0|city|226|Providence|
493777329464612462|0|name|145|Graffiti|
|
494559949577959141|0|name|210|The Roost - Denison University|
494691115602317183|0|created_at|42|Sat Nov 14 23:22:41 UTC 2009|
494731743391781590|3|tour_id|951|24|
494760897265451071|0|lat|342|39.952335|
494769415813889540|2|created_at|75|2009-11-14T23:15:33Z|
494809646805158500|3|venue_id|261|183|
494879744000264590|4|title|14|disco_biscuits: It's going to be an awesome 2010...but not before we blow the roof into Times Sq with the countdown we're workin' http://twitpic.com/w3tur|
494969937806645742|3|venue_id|732|13|
495151264360208915|3|date|163|1999-02-03|
|
495260969639142897|2|name|215|Sabre Dance|
495393852900701659|0|created_at|259|Sat Nov 14 23:42:20 UTC 2009|
495514373610460210|2|pt_nickname|306|Sgt. Pepper's|
495514999678111108|0|name|503|State Theatre|
495626242839989492|0|created_at|229|Sat Nov 14 23:40:46 UTC 2009|
495644043892756655|0|pt_id|153|901|
495783329693888339|0|pt_id|317|378|
495793687441841946|3|date|735|2003-05-02|
496061831024175121|2|original|143|false|
496234446887538666|0|pt_id|403|2709|
496331239710330683|0|pt_id|496|3555|
|
496560918650292438|3|date|548|1997-10-19|
496757813919954522|0|name|338|Zeta Psi - University Of Pennsylvania|
496994142341805011|0|lng|481|-90.0489801|
497057699598008633|3|tour_id|859|18|
497074706607321157|0|lat|344|40.7933949|
497137754630936356|0|lng|246|-77.8600012|
497441946370577255|0|updated_at|49|Sat Nov 14 23:23:02 UTC 2009|
497453137816124449|0|lng|98|-115.172816|
497560462184454858|3|date|208|1999-04-23|
497777699132770210|2|updated_at|129|2009-11-14T23:16:38Z|
498170038683024752|0|created_at|130|Sat Nov 14 23:26:16 UTC 2009|
498230345615706699|0|updated_at|176|Sat Nov 14 23:38:25 UTC 2009|
498530815216252758|3|venue_id|581|198|
498560978704800643|0|city|390|Gainesville|
498587153054028483|2|created_at|272|2009-11-14T23:55:49Z|
498613929584626706|4|published|11|2010-01-05T22:24:04Z|
498867823795954188|3|venue_id|1113|498|
498928431641313051|2|updated_at|254|2009-11-14T23:53:49Z|
499276365187973552|0|updated_at|79|Sat Nov 14 23:24:18 UTC 2009|
499333325439397011|2|active|160|true|
499430892004710508|2|pt_id|153|153|
499645099769246543|3|date|1047|2008-04-05|
|
499761535202792363|0|lat|23|40.7142691|
499788780332139611|2|pt_id|288|294|
|
499807777067080676|2|pt_id|71|71|
499951841129379398|3|date|752|2003-07-05|
500049467716272201|0|pt_id|124|869|
500095481305058318|0|pt_id|327|1085|
500110731878360272|2|updated_at|234|2009-11-14T23:52:04Z|
500117057924790620|0|lng|114|-80.8431267|
500188737740767309|0|lat|552|38.6928899|
500211376751309841|2|updated_at|169|2009-11-14T23:17:08Z|
500221560859826218|3|venue_id|1165|55|
500237760805329417|0|name|196|Chris' Jazz Cafe|
500343109815864105|2|created_at|311|2009-11-14T23:59:04Z|
500709328853179028|2|original|214|true|
500778980331022775|0|name|399|Orpheum Theatre|
501082802536777039|0|state|41|VA|
501114083383289077|2|name|270|November Rain|
501403552122110701|3|venue_id|257|180|
501423267411078287|0|lat|528|38.2542376|
501517805284313294|5|credit|37|Dave Vann|
501533891413824845|0|lng|511|-106.3741955|
501945677314041570|2|updated_at|40|2009-11-14T23:14:50Z|
501975102895022106|0|state|78|NJ|
|
502379496955717050|0|pt_id|287|1045|
502439025659526067|0|created_at|215|Sat Nov 14 23:40:05 UTC 2009|
502471231083873534|2|original|150|false|
502542182391518979|0|city|349|San Francisco|
502646972712120411|4|summary|25|disco_biscuits: video: our boy @cUrReNsY_spiTTa hits the stage in Philly. check out the view we get of you all each night! http://bit.ly/5OdKVU|
502693178848765638|3|venue_id|960|474|
502796710351400414|0|city|135|Fort Collins|
502931401754529458|3|venue_id|1060|526|
503385753507033718|2|created_at|263|2009-11-14T23:54:46Z|
503393558629536523|3|date|1107|2009-04-04|
|
503454840192214499|0|city|80|Berkeley|
503649804907384189|3|venue_id|505|305|
503654303769877842|5|show_id|85|1070|
503880280367334426|3|venue_id|139|96|
503898787487743867|0|pt_id|466|3374|
503980211698348112|0|updated_at|91|Sat Nov 14 23:24:55 UTC 2009|
504035255286925033|0|lat|300|39.2903848|
504064665951809670|0|state|277|PA|
504074930928175056|0|lng|205|-73.1181658|
504230040883364779|0|pt_id|277|1033|
504237366884231964|3|tour_id|2|1|
504251919729025128|3|date|842|2005-07-23|
504253964469127619|0|updated_at|281|Sat Nov 14 23:43:35 UTC 2009|
504323226639147818|0|city|437|Albany|
|
504402437115849756|0|name|155|Asheville Brewing Company|
504527976983961035|0|name|447|Stone Pony - Outdoor Stage|
504636096157625545|0|state|443|NY|
504678157099273599|0|name|286|Frat Party - University Of Pennsylvania|
504695736133589786|3|venue_id|447|107|
504699355915362327|3|venue_id|365|237|
504766607737783480|2|created_at|218|2009-11-14T23:51:11Z|
504930128989453989|0|city|92|Rochester|
504935619324198615|0|name|379|Lupos Heartbreak Hotel|
504989787499380251|0|name|431|MV Regal Empress|
505036794111996164|2|updated_at|131|2009-11-14T23:16:39Z|
|
505445414011334141|3|date|681|2002-10-04|
505449987301233504|3|venue_id|644|364|
505459063571160684|3|date|328|1998-03-27|
505569455501307103|3|venue_id|699|397|
505715684498344407|0|state|495|FL|
|
505789074396433653|0|pt_id|342|1100|
505855349985117987|0|lng|340|-75.163789|
505913365252139988|0|state|260|AR|
506021860596801979|0|updated_at|120|Sat Nov 14 23:25:54 UTC 2009|
506057997301107293|5|title|8|Electric Factory, Philadelphia, PA|
|
506144047796975089|3|venue_id|418|263|
506436935602065146|5|title|45|Lupos Heartbreak Hotel, Providence, RI|
|
506763120354772019|0|state|354|PA|
506831535645426594|0|created_at|272|Sat Nov 14 23:43:11 UTC 2009|
507035752236142302|0|lat|438|40.4592726|
507067246065233301|2|active|135|true|
507083313330784120|5|venue_id|14|564|
507142540158286291|3|tour_id|685|7|
507232935262661114|2|created_at|239|2009-11-14T23:52:10Z|
507242975826143701|0|lng|56|-117.2711481|
507400811773481732|0|pt_id|115|859|
507419923043825396|5|venue_id|77|95|
507541237244539553|3|venue_id|900|472|
507585742559019197|0|lng|339|-75.163789|
|
507664673133313189|2|updated_at|139|2009-11-14T23:16:45Z|
507850547264412048|2|original|78|true|
507859585916756401|0|lng|326|-71.4128343|
508117293070309791|2|updated_at|249|2009-11-14T23:53:12Z|
508224175083036191|0|lat|568|40.6501037|
508419069895454177|3|date|1167|2009-11-21|
508583279637841945|3|date|1159|2009-10-28|
|
|
508919652769827553|0|lat|242|33.5510021|
508991110535726568|0|lng|150|-71.8022934|
508998993652794789|3|date|1040|2008-04-18|
509120960016087033|3|name|898|Starscape 20:06|
509182264586816531|0|pt_id|146|269|
509276040116268511|0|lng|525|-77.5063739|
|
509528971786388578|0|lng|386|-95.3632715|
509585886873298882|0|updated_at|277|Sat Nov 14 23:43:27 UTC 2009|
509611051076589017|0|city|522|New Orleans|
509686657396250104|0|city|361|Boone|
509775966520495044|5|title|53|Electric Factory, Philadelphia, PA|
510060154274496610|3|venue_id|44|39|
510249409023090778|0|created_at|475|Sat Nov 14 23:56:01 UTC 2009|
510399182309044402|2|pt_id|183|183|
510404942425776997|0|city|293|Bethel|
|
510620738633447740|0|name|498|Indian Lookout Country Club|
510735541553865240|3|date|803|2004-01-15|
510779784905877752|0|state|113|GA|
510873374026922390|3|tour_id|1128|37|
510918358256811285|5|title|12|House of Blues Sunset Strip, West Hollywood, CA|
510951474685802486|3|date|28|2000-07-12|
511113046462521117|0|lng|88|-71.0597732|
511338262298730069|2|updated_at|89|2009-11-14T23:15:45Z|
511344238684441760|2|name|149|Riddles Are Abound Tonight|
511364665056040274|0|created_at|560|Sun Nov 15 00:02:16 UTC 2009|
511506160680833184|0|created_at|262|Sat Nov 14 23:42:27 UTC 2009|
511534240383056716|3|tour_id|1008|26|
511745797534860735|0|created_at|501|Sat Nov 14 23:58:12 UTC 2009|
511917011907189357|0|lat|222|41.7637111|
511928554043253305|2|pt_id|80|80|
|
512113612935434884|2|created_at|78|2009-11-14T23:15:35Z|
512204669782182021|2|active|177|true|
512262706163548262|3|tour_id|6|1|
512610257153186442|3|date|446|1998-12-03|
512697581083968947|2|updated_at|273|2009-11-14T23:55:50Z|
512818677993759136|0|state|235|IL|
512878542030849125|3|venue_id|1077|474|
512967874269675427|0|lng|163|-87.6500523|
|
513301238595477846|3|date|483|1997-05-17|
513317804108442405|3|venue_id|725|33|
513377575865364616|2|author|101|The Disco Biscuits|
513403171068638233|0|updated_at|219|Sat Nov 14 23:40:18 UTC 2009|
513591037655216856|0|state|58|AZ|
513717562935841805|2|updated_at|206|2009-11-14T23:42:51Z|
513792313927606631|5|date|49|2009-04-24|
513901200147171069|0|city|111|Greenville|
514140550589578689|0|lat|381|33.8352932|
514149598388304593|0|pt_id|215|969|
514451784949490514|5|show_id|21|1155|
514541921699351547|2|original|347|true|
|
514681192263418442|1|name|11|Fall Tour 2003|
514877992063151686|0|city|348|Decatur|
515061876517396268|5|photo|70|http://lh3.ggpht.com/_D2jwmE6y1Mc/SY-B9cDDMTE/AAAAAAAAAio/0LeOIlzq_EM/20090206StubbsAustinTXFeliciaGrahamForRoxwel.jpg|
515099630116535422|2|pt_id|142|142|
|
515105991164216858|0|city|60|St. Louis|
515114580441682452|2|pt_id|272|277|
515322609392837017|0|name|442|McDonough Arena|
515345400646810301|2|updated_at|69|2009-11-14T23:15:25Z|
515391754909348436|2|active|250|true|
515493989981238897|0|updated_at|350|Sat Nov 14 23:47:05 UTC 2009|
515577942524000209|0|state|333|MD|
515667446980003535|0|state|438|NJ|
515692295172177599|5|credit|72|Ian Matz via Facebook|
515904588754418252|0|lat|243|32.7765656|
|
516023352996329575|0|updated_at|195|Sat Nov 14 23:39:19 UTC 2009|
516154124936002027|3|date|871|2006-04-23|
|
516417228759623051|0|state|75|OR|
516463280807577603|3|venue_id|919|478|
516512517105182056|2|name|101|What A Show|
|
516796597668304438|0|lng|566|-117.1572551|
516877451238074344|2|updated_at|261|2009-11-14T23:54:40Z|
516889175577241948|2|pt_id|129|129|
517042059686477287|0|state|35|IL|
517074571684136790|5|date|66|2009-02-14|
517126646805557613|0|city|450|Atlantic City|
517167824403771688|5|date|90|2008-12-12|
517194276517792521|0|city|12|Norfolk|
517202659701490693|3|venue_id|744|398|
517545456501119589|3|date|549|1997-10-20|
517710733538174677|2|created_at|32|2009-11-14T23:14:44Z|
517713060509948747|2|pt_id|62|62|
517833161884943073|2|created_at|98|2009-11-14T23:15:52Z|
|
518017023738427250|0|updated_at|269|Sat Nov 14 23:43:02 UTC 2009|
518116031715842992|0|pt_id|185|934|
518172867472781661|2|active|137|true|
518238285864264970|0|lng|24|-74.0059729|
518259301899406478|3|venue_id|161|110|
518429021094126350|0|pt_id|301|1060|
518502926169050534|3|tour_id|709|7|
518635105416127553|0|updated_at|395|Sat Nov 14 23:49:17 UTC 2009|
518743632645275788|0|state|295|NH|
518764593220492173|0|pt_id|125|870|
518862915098459123|3|date|1014|2007-10-13|
|
518997267430046385|5|thumbnail|42|http://lh5.ggpht.com/_D2jwmE6y1Mc/SkjY8Q9E1LE/AAAAAAAABQU/Z34YosSlPO8/s160-c/20060625HouseOfBluesAtlanticCityNJBlaineKneeshaw.jpg|
|
519109381922732589|0|updated_at|242|Sat Nov 14 23:41:25 UTC 2009|
519211393100610873|0|lng|492|-78.4766781|
519330939328937583|3|date|598|1996-09-06|
519423408490219989|2|updated_at|172|2009-11-14T23:17:10Z|
519484710909394972|0|updated_at|475|Sat Nov 14 23:56:01 UTC 2009|
519612940979954573|0|created_at|48|Sat Nov 14 23:23:00 UTC 2009|
519633621559703904|3|tour_id|1082|35|
519691995102619925|0|name|465|Wakarusa|
519695326298150409|3|date|928|2006-11-22|
519814253031772629|3|date|570|1997-11-21|
519904082021497900|3|tour_id|778|10|
520133620804728823|0|lat|383|33.414768|
|
520219874074857103|0|lat|450|39.3642834|
520223781422056452|0|updated_at|372|Sat Nov 14 23:48:06 UTC 2009|
|
520470466926949714|4|published|8|2010-01-05T22:27:00Z|
520886868645490022|2|original|145|false|
520999498554344709|3|venue_id|726|406|
521036837890775633|2|name|331|You and I|
521076415739685432|0|created_at|566|Sun Nov 15 00:02:49 UTC 2009|
|
521357544426879748|0|updated_at|136|Sat Nov 14 23:26:35 UTC 2009|
521488995637758868|0|name|526|Rothbury Music Festival|
521515534676567469|3|venue_id|653|372|
|
521596328928233854|3|venue_id|796|195|
521775123684684271|0|created_at|282|Sat Nov 14 23:43:40 UTC 2009|
521909269964438715|3|name|224|Buffalo Creek Music Festival|
522034708194585229|0|created_at|176|Sat Nov 14 23:38:25 UTC 2009|
522287093270410798|0|updated_at|565|Sun Nov 15 00:02:41 UTC 2009|
522544917621937277|2|pt_id|139|139|
522670885344285690|0|state|491|VA|
522733873806575518|0|created_at|207|Sat Nov 14 23:39:51 UTC 2009|
522737087544101511|2|active|263|true|
522763444860628575|3|venue_id|380|203|
522959397251284913|3|date|188|1999-03-13|
523148103653093439|0|updated_at|234|Sat Nov 14 23:41:02 UTC 2009|
523180484365819984|0|name|355|Tower Theater|
523469236174103826|0|created_at|454|Sat Nov 14 23:54:05 UTC 2009|
523479843595183859|3|tour_id|920|21|
523481122293402237|0|state|294|ME|
523495315760102467|0|name|230|Campus Courtyard - SUNY Plattsburgh|
523538747380241545|0|city|442|Washington|
523788977574316846|3|venue_id|181|129|
523796870775460532|0|created_at|147|Sat Nov 14 23:27:08 UTC 2009|
523853739763317737|0|pt_id|57|803|
524151588466013911|5|credit|74|Jason Woodside|
524426992603373626|0|name|239|The Pit|
524431025949012972|2|created_at|322|2009-11-15T00:00:23Z|
524585254693238134|3|tour_id|691|7|
524749226707043146|0|updated_at|19|Sat Nov 14 23:21:58 UTC 2009|
524750559493527039|3|date|833|2005-03-24|
