id|source_id|attrib|object|value|
487349431489081740|0|updated_at|208|2009-11-14T23:39:52Z|
487380353691253948|1|pt_id|23|24|
487506823130448521|3|set_list_json|189|[{"position":0,"name":"Set 1:","song_performances":[{"position":1,"notes":null,"song_id":90,"song_name":"The Overture","inverted":false,"segue":false,"tag_list_string":""},{"position":2,"notes":null,"song_id":62,"song_name":"Once The Fiddler Paid","inverted":false,"segue":false,"tag_list_string":""},{"position":3,"notes":null,"song_id":97,"song_name":"Trooper McCue","inverted":false,"segue":true,"tag_list_string":""},{"position":4,"notes":null,"song_id":4,"song_name":"Aceetobee","inverted":false,"segue":false,"tag_list_string":""},{"position":5,"notes":null,"song_id":55,"song_name":"Morph Dusseldorf","inverted":false,"segue":false,"tag_list_string":""}]},{"position":1,"name":"Encore:","song_performances":[{"position":1,"notes":null,"song_id":39,"song_name":"I-Man","inverted":false,"segue":true,"tag_list_string":""},{"position":2,"notes":null,"song_id":98,"song_name":"Vassillios","inverted":false,"segue":true,"tag_list_string":""},{"position":3,"notes":null,"song_id":56,"song_name":"Mr. Don","inverted":false,"segue":true,"tag_list_string":""},{"position":4,"notes":null,"song_id":7,"song_name":"Aquatic Ape","inverted":false,"segue":false,"tag_list_string":"Completes 3/13 version"},{"position":5,"notes":null,"song_id":94,"song_name":"Three Wishes","inverted":false,"segue":false,"tag_list_string":""},{"position":6,"notes":null,"song_id":135,"song_name":"Mary Had A Little Lamb","inverted":false,"segue":false,"tag_list_string":""},{"position":7,"notes":null,"song_id":66,"song_name":"Plan B","inverted":false,"segue":true,"tag_list_string":""},{"position":8,"notes":null,"song_id":141,"song_name":"Norwegian Wood","inverted":false,"segue":true,"tag_list_string":""},{"position":9,"notes":null,"song_id":66,"song_name":"Plan B","inverted":false,"segue":false,"tag_list_string":""},{"position":10,"notes":null,"song_id":31,"song_name":"Helicopters","inverted":false,"segue":false,"tag_list_string":""},{"position":11,"notes":null,"song_id":76,"song_name":"Smoothie King","inverted":false,"segue":true,"tag_list_string":""},{"position":12,"notes":null,"song_id":64,"song_name":"Pat And Dex","inverted":false,"segue":false,"tag_list_string":""}]}]|
487527958446588891|3|date|17|2001-12-28|
487675058703903461|3|created_at|17|2009-11-14T23:21:51Z|
487747502327976898|3|updated_at|255|2009-11-27T22:14:51Z|
487781316021638584|2|active|301|true|
487809482254686427|2|created_at|316|2009-11-14T23:59:35Z|
488313618883870514|3|venue_id|1060|526|
488357643838499986|2|name|295|Papercut|
488383373949588867|3|pt_id|1086|1095|
488618866068751251|0|pt_id|294|1053|
488792219869987983|3|venue_id|1081|505|
488844863863094903|3|pt_id|645|646|
489108211355103220|3|updated_at|648|2009-11-27T22:15:14Z|
489125752033264988|3|venue_id|265|1|
489166469163718587|0|pt_id|400|1753|
489188339161110297|3|updated_at|150|2009-11-27T22:14:43Z|
489204672605056564|3|updated_at|1111|2009-11-27T22:16:09Z|
489234510889042366|0|city|261|May''s Landing|
489260746361169185|3|set_list_json|685|[{"position":0,"name":"Set 1:","song_performances":[{"position":1,"notes":null,"song_id":90,"song_name":"The Overture","inverted":false,"segue":true,"tag_list_string":""},{"position":2,"notes":null,"song_id":81,"song_name":"Spaga","inverted":false,"segue":false,"tag_list_string":"dyslexic"},{"position":3,"notes":null,"song_id":2,"song_name":"7-11","inverted":false,"segue":true,"tag_list_string":""},{"position":4,"notes":null,"song_id":8,"song_name":"Astronaut","inverted":false,"segue":true,"tag_list_string":""},{"position":5,"notes":null,"song_id":88,"song_name":"The Big Happy","inverted":false,"segue":true,"tag_list_string":""},{"position":6,"notes":null,"song_id":189,"song_name":"I Remember When","inverted":false,"segue":false,"tag_list_string":""},{"position":7,"notes":null,"song_id":29,"song_name":"Grass Is Green","inverted":false,"segue":true,"tag_list_string":""},{"position":8,"notes":null,"song_id":8,"song_name":"Astronaut","inverted":false,"segue":false,"tag_list_string":""},{"position":9,"notes":null,"song_id":34,"song_name":"Home Again","inverted":false,"segue":true,"tag_list_string":"played for Liz"},{"position":10,"notes":null,"song_id":90,"song_name":"The Overture","inverted":false,"segue":false,"tag_list_string":""}]},{"position":1,"name":"Set 2:","song_performances":[{"position":1,"notes":null,"song_id":97,"song_name":"Trooper McCue","inverted":false,"segue":true,"tag_list_string":""},{"position":2,"notes":null,"song_id":29,"song_name":"Grass Is Green","inverted":false,"segue":false,"tag_list_string":""},{"position":3,"notes":null,"song_id":197,"song_name":"Digital Buddha","inverted":false,"segue":true,"tag_list_string":""},{"position":4,"notes":null,"song_id":34,"song_name":"Home Again","inverted":false,"segue":false,"tag_list_string":""},{"position":5,"notes":null,"song_id":81,"song_name":"Spaga","inverted":false,"segue":true,"tag_list_string":"dyslexic"},{"position":6,"notes":null,"song_id":7,"song_name":"Aquatic Ape","inverted":true,"segue":true,"tag_list_string":""},{"position":7,"notes":null,"song_id":197,"song_name":"Digital Buddha","inverted":false,"segue":false,"tag_list_string":""},{"position":8,"notes":null,"song_id":194,"song_name":"Spraypaint","inverted":false,"segue":false,"tag_list_string":""},{"position":9,"notes":null,"song_id":54,"song_name":"Mindless Dribble","inverted":false,"segue":true,"tag_list_string":""},{"position":10,"notes":null,"song_id":177,"song_name":"Sister Judy''s Soul Shack","inverted":false,"segue":false,"tag_list_string":""}]},{"position":2,"name":"Encore:","song_performances":[{"position":1,"notes":null,"song_id":42,"song_name":"Jigsaw Earth","inverted":false,"segue":false,"tag_list_string":""}]}]|
489465131594217434|0|pt_id|60|435|
489494545505763314|2|active|210|true|
489544246245769921|3|date|426|1998-09-24|
489625323855977630|0|updated_at|183|2009-11-14T23:38:39Z|
489776235375108021|0|name|522|McAlister Auditorium|
489777788646958682|0|updated_at|157|2009-11-14T23:32:37Z|
489780291725762083|3|tour_id|698|7|
489798367171851759|0|state|19|PA|
489810177301793011|3|set_list_json|101|[{"position":0,"name":"Set 1:","song_performances":[{"position":1,"notes":null,"song_id":81,"song_name":"Spaga","inverted":false,"segue":true,"tag_list_string":""},{"position":2,"notes":null,"song_id":74,"song_name":"Shem-Rah Boo","inverted":true,"segue":true,"tag_list_string":""},{"position":3,"notes":null,"song_id":38,"song_name":"Humuhumunukunukuapua''a","inverted":false,"segue":false,"tag_list_string":""},{"position":4,"notes":null,"song_id":35,"song_name":"Hope","inverted":false,"segue":false,"tag_list_string":""}]},{"position":1,"name":"Set 2:","song_performances":[{"position":1,"notes":null,"song_id":66,"song_name":"Plan B","inverted":false,"segue":false,"tag_list_string":"second complete performance of#;Set II was the Disco Biscuitsthe Chemical Warfare Brigade''."},{"position":2,"notes":null,"song_id":49,"song_name":"Little Lai","inverted":false,"segue":false,"tag_list_string":""},{"position":3,"notes":null,"song_id":6,"song_name":"And The Ladies Were The Rest Of The Night","inverted":false,"segue":false,"tag_list_string":""},{"position":4,"notes":null,"song_id":27,"song_name":"Floodlights","inverted":false,"segue":true,"tag_list_string":""},{"position":5,"notes":null,"song_id":73,"song_name":"Shelby Rose","inverted":false,"segue":false,"tag_list_string":""},{"position":6,"notes":null,"song_id":15,"song_name":"Chemical Warfare Brigade","inverted":false,"segue":false,"tag_list_string":""},{"position":7,"notes":null,"song_id":94,"song_name":"Three Wishes","inverted":false,"segue":false,"tag_list_string":""},{"position":8,"notes":null,"song_id":17,"song_name":"Confrontation","inverted":false,"segue":false,"tag_list_string":"second complete performance of#;Set II was the Disco Biscuitsthe Chemical Warfare Brigade''."}]},{"position":2,"name":"Encore:","song_performances":[{"position":1,"notes":null,"song_id":153,"song_name":"Run Like Hell","inverted":false,"segue":true,"tag_list_string":""},{"position":2,"notes":null,"song_id":36,"song_name":"Hot Air Balloon","inverted":false,"segue":true,"tag_list_string":""},{"position":3,"notes":null,"song_id":153,"song_name":"Run Like Hell","inverted":false,"segue":false,"tag_list_string":""}]}]|
490100532249644125|0|lng|25|-77.8600012|
490231671779421020|3|pt_id|424|425|
490289698033909495|0|pt_id|277|1033|
490383108996871130|3|name|1074|Caribbean Holidaze|
490610660681817970|1|updated_at|4|2009-11-14T23:47:03Z|
490678980083911274|2|pt_id|330|341|
490684032022586029|2|author|228|Jake Holmes|
490768277740051569|3|venue_id|1027|513|
490981916892846267|1|name|36|Spring Tour 2009|
491100002170904297|0|pt_id|83|100|
491196080115092672|3|updated_at|1067|2009-11-27T22:16:04Z|
491300082945729560|0|pt_id|202|953|
491306879814271067|0|created_at|396|2009-11-14T23:49:19Z|
491401007576412496|3|updated_at|563|2009-11-27T22:15:07Z|
491431211719286890|3|set_list_json|464|[{"position":0,"name":"Encore:","song_performances":[{"position":1,"notes":null,"song_id":64,"song_name":"Pat And Dex","inverted":false,"segue":false,"tag_list_string":""},{"position":2,"notes":null,"song_id":9,"song_name":"Awol''s Blues","inverted":false,"segue":false,"tag_list_string":""},{"position":3,"notes":null,"song_id":55,"song_name":"Morph Dusseldorf","inverted":false,"segue":false,"tag_list_string":""},{"position":4,"notes":null,"song_id":84,"song_name":"Stone","inverted":false,"segue":true,"tag_list_string":""},{"position":5,"notes":null,"song_id":89,"song_name":"The Devil''s Waltz","inverted":false,"segue":false,"tag_list_string":""},{"position":6,"notes":null,"song_id":74,"song_name":"Shem-Rah Boo","inverted":false,"segue":true,"tag_list_string":""},{"position":7,"notes":null,"song_id":21,"song_name":"Down To The Bottom","inverted":false,"segue":false,"tag_list_string":""},{"position":8,"notes":null,"song_id":13,"song_name":"Bernstein And Chasnoff","inverted":false,"segue":false,"tag_list_string":""}]}]|
491573229858163223|3|updated_at|1127|2009-11-27T22:16:12Z|
491583201229039250|0|lat|247|40.2412035|
491635031437170982|0|updated_at|383|2009-11-14T23:48:48Z|
491694183904719807|3|created_at|198|2009-11-14T23:27:01Z|
491766648137234819|3|tour_id|614|4|
491797897273404652|1|name|14|Late Summer Tour 2004|
491896476757469451|3|created_at|560|2009-11-14T23:46:00Z|
491938274754189254|0|lng|354|-75.4901833|
492233691053038740|3|set_list_json|266|[{"position":0,"name":"Set 1:","song_performances":[{"position":1,"notes":null,"song_id":90,"song_name":"The Overture","inverted":false,"segue":false,"tag_list_string":""},{"position":2,"notes":null,"song_id":81,"song_name":"Spaga","inverted":false,"segue":true,"tag_list_string":""},{"position":3,"notes":null,"song_id":52,"song_name":"M.E.M.P.H.I.S.","inverted":false,"segue":true,"tag_list_string":"completes 10/1 version"},{"position":4,"notes":null,"song_id":66,"song_name":"Plan B","inverted":false,"segue":false,"tag_list_string":""},{"position":5,"notes":null,"song_id":36,"song_name":"Hot Air Balloon","inverted":false,"segue":false,"tag_list_string":""},{"position":6,"notes":null,"song_id":57,"song_name":"Mulberry''s Dream","inverted":false,"segue":false,"tag_list_string":""}]},{"position":1,"name":"Set 2:","song_performances":[{"position":1,"notes":null,"song_id":37,"song_name":"House Dog Party Favor","inverted":false,"segue":false,"tag_list_string":""},{"position":2,"notes":null,"song_id":93,"song_name":"The Very Moon","inverted":false,"segue":true,"tag_list_string":"Basis For a Day#;with tease"},{"position":3,"notes":null,"song_id":3,"song_name":"Above The Waves","inverted":false,"segue":true,"tag_list_string":"unfinished"},{"position":4,"notes":null,"song_id":81,"song_name":"Spaga","inverted":false,"segue":false,"tag_list_string":""},{"position":5,"notes":null,"song_id":54,"song_name":"Mindless Dribble","inverted":false,"segue":true,"tag_list_string":"unfinished"},{"position":6,"notes":null,"song_id":55,"song_name":"Morph Dusseldorf","inverted":false,"segue":false,"tag_list_string":"completes 10/1 version"}]},{"position":2,"name":"Encore:","song_performances":[{"position":1,"notes":null,"song_id":69,"song_name":"Rainbow Song","inverted":false,"segue":false,"tag_list_string":""}]}]|
492277883047928020|3|created_at|275|2009-11-14T23:38:55Z|
492419083595629050|3|date|1073|2008-12-12|
492464541004069593|0|state|208|PA|
492606250816599099|3|updated_at|260|2009-11-27T22:14:51Z|
492664548271775394|3|created_at|449|2009-11-14T23:43:06Z|
492696995789678261|2|updated_at|43|2009-11-14T23:14:54Z|
492698431387074687|3|date|687|2002-10-14|
492741592831978976|0|city|158|Daniel|
492883290717370391|0|pt_id|53|698|
492976037500168863|3|set_list_json|645|[{"position":0,"name":"Set 1:","song_performances":[{"position":1,"notes":null,"song_id":90,"song_name":"The Overture","inverted":false,"segue":true,"tag_list_string":""},{"position":2,"notes":null,"song_id":31,"song_name":"Helicopters","inverted":false,"segue":false,"tag_list_string":""},{"position":3,"notes":null,"song_id":96,"song_name":"Triumph","inverted":false,"segue":true,"tag_list_string":""},{"position":4,"notes":null,"song_id":52,"song_name":"M.E.M.P.H.I.S.","inverted":false,"segue":true,"tag_list_string":""},{"position":5,"notes":null,"song_id":57,"song_name":"Mulberry''s Dream","inverted":false,"segue":false,"tag_list_string":""},{"position":6,"notes":null,"song_id":50,"song_name":"Little Shimmy In A Conga Line","inverted":false,"segue":false,"tag_list_string":""}]},{"position":1,"name":"Set 2:","song_performances":[{"position":1,"notes":null,"song_id":82,"song_name":"Spectacle","inverted":false,"segue":false,"tag_list_string":""},{"position":2,"notes":null,"song_id":47,"song_name":"Little Betty Boop","inverted":false,"segue":true,"tag_list_string":""},{"position":3,"notes":null,"song_id":18,"song_name":"Crickets","inverted":false,"segue":true,"tag_list_string":""},{"position":4,"notes":null,"song_id":97,"song_name":"Trooper McCue","inverted":false,"segue":false,"tag_list_string":"Trooper#;Onstage power went out midway through . Song finished with drums#;bass#;and vocals only."}]},{"position":2,"name":"Encore:","song_performances":[{"position":1,"notes":null,"song_id":22,"song_name":"Ducks And Geese Are Free","inverted":false,"segue":false,"tag_list_string":""}]}]|
493019961580060742|3|venue_id|545|328|
493058364860540675|0|city|257|San Juan Capistrano|
493130461761694385|3|tour_id|1035|30|
493156381871219669|0|city|434|Asheville|
493159089097584024|2|created_at|298|2009-11-14T23:58:01Z|
493175011938833018|0|created_at|100|2009-11-14T23:25:18Z|
493203620186853397|0|updated_at|362|2009-11-14T23:47:46Z|
493207457242641017|0|created_at|192|2009-11-14T23:39:02Z|
493224823568703382|0|lat|481|35.1495343|
493306020031525755|0|city|422|Trade|
493323443810006546|3|updated_at|453|2009-11-27T22:15:02Z|
493387060252094711|0|updated_at|313|2009-11-14T23:45:05Z|
493738923776416262|2|original|79|true|
493836560845995628|3|set_list_json|688|[{"position":0,"name":"Set 1:","song_performances":[{"position":1,"notes":null,"song_id":193,"song_name":"Kitchen Mitts","inverted":false,"segue":false,"tag_list_string":""},{"position":2,"notes":null,"song_id":2,"song_name":"7-11","inverted":false,"segue":true,"tag_list_string":""},{"position":3,"notes":null,"song_id":176,"song_name":"King Of The World","inverted":false,"segue":false,"tag_list_string":""},{"position":4,"notes":null,"song_id":27,"song_name":"Floodlights","inverted":false,"segue":false,"tag_list_string":""},{"position":5,"notes":null,"song_id":50,"song_name":"Little Shimmy In A Conga Line","inverted":false,"segue":true,"tag_list_string":""},{"position":6,"notes":null,"song_id":80,"song_name":"Spacebirdmatingcall","inverted":false,"segue":true,"tag_list_string":""},{"position":7,"notes":null,"song_id":13,"song_name":"Bernstein And Chasnoff","inverted":false,"segue":false,"tag_list_string":""}]},{"position":1,"name":"Set 2:","song_performances":[{"position":1,"notes":null,"song_id":57,"song_name":"Mulberry''s Dream","inverted":false,"segue":false,"tag_list_string":""},{"position":2,"notes":null,"song_id":38,"song_name":"Humuhumunukunukuapua''a","inverted":false,"segue":true,"tag_list_string":""},{"position":3,"notes":null,"song_id":147,"song_name":"Pygmy Twylyte","inverted":false,"segue":true,"tag_list_string":""},{"position":4,"notes":null,"song_id":191,"song_name":"Rock Candy","inverted":true,"segue":true,"tag_list_string":""},{"position":5,"notes":null,"song_id":50,"song_name":"Little Shimmy In A Conga Line","inverted":false,"segue":true,"tag_list_string":""},{"position":6,"notes":null,"song_id":195,"song_name":"Trucker''s Choice","inverted":false,"segue":true,"tag_list_string":""},{"position":7,"notes":null,"song_id":26,"song_name":"Floes","inverted":false,"segue":false,"tag_list_string":""}]},{"position":2,"name":"Encore:","song_performances":[{"position":1,"notes":null,"song_id":35,"song_name":"Hope","inverted":false,"segue":false,"tag_list_string":""},{"position":2,"notes":null,"song_id":61,"song_name":"Nughuffer","inverted":false,"segue":false,"tag_list_string":""}]}]|
493849040983884120|3|scanned_for_sequences|529|true|
493985909764701758|0|city|233|Columbia|
494461947575960502|3|pt_id|213|213|
494564055735073484|2|author|173|The Disco Biscuits|
494609965525880972|0|lat|402|42.8864468|
494663274303005886|2|active|46|true|
494833882624564893|0|created_at|242|2009-11-14T23:41:25Z|
495230726050083485|2|created_at|105|2009-11-14T23:15:58Z|
495258526310539272|3|created_at|43|2009-11-14T23:22:32Z|
495265454263680344|3|set_list_json|439|[{"position":0,"name":"Set 1:","song_performances":[{"position":1,"notes":null,"song_id":66,"song_name":"Plan B","inverted":false,"segue":false,"tag_list_string":""},{"position":2,"notes":null,"song_id":52,"song_name":"M.E.M.P.H.I.S.","inverted":false,"segue":true,"tag_list_string":""},{"position":3,"notes":null,"song_id":39,"song_name":"I-Man","inverted":false,"segue":true,"tag_list_string":""},{"position":4,"notes":null,"song_id":68,"song_name":"Radiator","inverted":false,"segue":true,"tag_list_string":""},{"position":5,"notes":null,"song_id":11,"song_name":"Basis For A Day","inverted":false,"segue":false,"tag_list_string":""}]},{"position":1,"name":"Set 2:","song_performances":[{"position":1,"notes":null,"song_id":57,"song_name":"Mulberry''s Dream","inverted":false,"segue":false,"tag_list_string":""},{"position":2,"notes":null,"song_id":56,"song_name":"Mr. Don","inverted":false,"segue":false,"tag_list_string":""},{"position":3,"notes":null,"song_id":135,"song_name":"Mary Had A Little Lamb","inverted":false,"segue":false,"tag_list_string":""},{"position":4,"notes":null,"song_id":99,"song_name":"Voices Insane","inverted":false,"segue":false,"tag_list_string":""},{"position":5,"notes":null,"song_id":47,"song_name":"Little Betty Boop","inverted":false,"segue":false,"tag_list_string":""},{"position":6,"notes":null,"song_id":28,"song_name":"Frog Legs","inverted":false,"segue":false,"tag_list_string":""},{"position":7,"notes":null,"song_id":53,"song_name":"Magellan","inverted":false,"segue":false,"tag_list_string":""},{"position":8,"notes":null,"song_id":76,"song_name":"Smoothie King","inverted":false,"segue":false,"tag_list_string":""},{"position":9,"notes":null,"song_id":41,"song_name":"Jamillia","inverted":false,"segue":false,"tag_list_string":""}]},{"position":2,"name":"Encore:","song_performances":[{"position":1,"notes":null,"song_id":206,"song_name":"Vocal Jam","inverted":false,"segue":true,"tag_list_string":""},{"position":2,"notes":null,"song_id":31,"song_name":"Helicopters","inverted":false,"segue":false,"tag_list_string":""}]}]|
495327118131218567|0|city|492|Charlottesville|
495344134924664425|0|pt_id|259|1013|
495373041706221387|3|created_at|143|2009-11-14T23:25:08Z|
495387348649187790|3|pt_id|675|676|
495423545424738199|0|state|87|DE|
495532828070085713|0|lat|483|37.7749295|
495549869682608797|0|created_at|444|2009-11-14T23:53:18Z|
495582973531561093|1|first_show_date|39|2009-12-10|
495595545467757247|2|updated_at|34|2009-11-14T23:14:45Z|
495639847028257633|2|name|278|Joy to the World|
495736853395257317|0|pt_id|164|912|
495748687024489680|0|lat|283|39.952335|
495861763415787309|3|venue_id|437|102|
495927713541894931|3|set_list_json|1117|[{"position":0,"name":"Set 1:","song_performances":[{"position":1,"notes":null,"song_id":99,"song_name":"Voices Insane","inverted":false,"segue":false,"tag_list_string":""},{"position":2,"notes":null,"song_id":72,"song_name":"Save The Robots","inverted":false,"segue":true,"tag_list_string":""},{"position":3,"notes":null,"song_id":289,"song_name":"Rockafella","inverted":false,"segue":false,"tag_list_string":""},{"position":4,"notes":null,"song_id":7,"song_name":"Aquatic Ape","inverted":false,"segue":true,"tag_list_string":""},{"position":5,"notes":null,"song_id":72,"song_name":"Save The Robots","inverted":false,"segue":false,"tag_list_string":""}]},{"position":1,"name":"Set 2:","song_performances":[{"position":1,"notes":null,"song_id":321,"song_name":"M80","inverted":false,"segue":false,"tag_list_string":""},{"position":2,"notes":null,"song_id":312,"song_name":"Caves of the East","inverted":false,"segue":true,"tag_list_string":""},{"position":3,"notes":null,"song_id":54,"song_name":"Mindless Dribble","inverted":false,"segue":true,"tag_list_string":""},{"position":4,"notes":null,"song_id":74,"song_name":"Shem-Rah Boo","inverted":false,"segue":true,"tag_list_string":"unfinished"},{"position":5,"notes":null,"song_id":54,"song_name":"Mindless Dribble","inverted":false,"segue":true,"tag_list_string":""},{"position":6,"notes":null,"song_id":31,"song_name":"Helicopters","inverted":false,"segue":false,"tag_list_string":""}]},{"position":2,"name":"Set 3:","song_performances":[{"position":1,"notes":null,"song_id":25,"song_name":"Eulogy","inverted":false,"segue":false,"tag_list_string":""},{"position":2,"notes":null,"song_id":35,"song_name":"Hope","inverted":false,"segue":true,"tag_list_string":"unfinished"},{"position":3,"notes":null,"song_id":7,"song_name":"Aquatic Ape","inverted":false,"segue":false,"tag_list_string":""},{"position":4,"notes":null,"song_id":194,"song_name":"Spraypaint","inverted":false,"segue":true,"tag_list_string":""},{"position":5,"notes":null,"song_id":256,"song_name":"Cyclone","inverted":false,"segue":true,"tag_list_string":""},{"position":6,"notes":null,"song_id":194,"song_name":"Spraypaint","inverted":false,"segue":false,"tag_list_string":""}]},{"position":3,"name":"Encore:","song_performances":[{"position":1,"notes":null,"song_id":100,"song_name":"Wet","inverted":false,"segue":false,"tag_list_string":""}]}]|
495945988757152483|0|state|344|PA|
495959079736335833|0|city|314|Unknown|
496091182437568700|3|set_list_json|744|[{"position":0,"name":"Set 1:","song_performances":[{"position":1,"notes":null,"song_id":147,"song_name":"Pygmy Twylyte","inverted":false,"segue":true,"tag_list_string":""},{"position":2,"notes":null,"song_id":31,"song_name":"Helicopters","inverted":false,"segue":false,"tag_list_string":"dyslexic"},{"position":3,"notes":null,"song_id":98,"song_name":"Vassillios","inverted":false,"segue":true,"tag_list_string":""},{"position":4,"notes":null,"song_id":42,"song_name":"Jigsaw Earth","inverted":false,"segue":true,"tag_list_string":"middle section"},{"position":5,"notes":null,"song_id":30,"song_name":"Haleakala Crater","inverted":false,"segue":false,"tag_list_string":""},{"position":6,"notes":null,"song_id":31,"song_name":"Helicopters","inverted":false,"segue":true,"tag_list_string":"dyslexic"},{"position":7,"notes":null,"song_id":42,"song_name":"Jigsaw Earth","inverted":false,"segue":false,"tag_list_string":"ending only"}]},{"position":1,"name":"Set 2:","song_performances":[{"position":1,"notes":null,"song_id":96,"song_name":"Triumph","inverted":false,"segue":true,"tag_list_string":""},{"position":2,"notes":null,"song_id":39,"song_name":"I-Man","inverted":false,"segue":false,"tag_list_string":""},{"position":3,"notes":null,"song_id":70,"song_name":"Reactor","inverted":false,"segue":true,"tag_list_string":"unfinished"},{"position":4,"notes":null,"song_id":211,"song_name":"Camera B","inverted":false,"segue":false,"tag_list_string":""}]},{"position":2,"name":"Encore:","song_performances":[{"position":1,"notes":null,"song_id":85,"song_name":"Story Of The World","inverted":false,"segue":false,"tag_list_string":""},{"position":2,"notes":null,"song_id":19,"song_name":"Crystal Ball","inverted":false,"segue":false,"tag_list_string":""},{"position":3,"notes":null,"song_id":189,"song_name":"I Remember When","inverted":false,"segue":false,"tag_list_string":""}]}]|
496104258930887626|3|created_at|61|2009-11-14T23:23:03Z|
496113246907375869|3|updated_at|239|2009-11-27T22:14:50Z|
496146246732884059|2|original|342|false|
496381276903068457|0|state|416|CO|
496407678970813056|0|lng|239|-75.6760101|
496463085704458480|2|author|142|Frank Zappa|
496490042564903780|2|created_at|268|2009-11-14T23:55:26Z|
496508435942307955|3|scanned_for_sequences|54|true|
496606752352378980|2|updated_at|107|2009-11-14T23:15:59Z|
496735215233994736|3|tour_id|1019|27|
496805067412388426|0|lat|278|39.952335|
497004495666943475|3|created_at|1083|2009-11-15T00:00:49Z|
497057546737869913|2|author|167|Frank Zappa|
497223968286776325|2|author|119|Traffic|
497324768460923548|3|tour_id|1074|34|
497438005212812186|3|created_at|301|2009-11-14T23:39:45Z|
497549130534566974|3|pt_id|1080|1089|
497553321355766490|0|pt_id|396|741|
497702180200234228|3|date|1096|2009-02-15|
497794178093673805|0|city|375|Union Dale|
497901253041155285|2|pt_nickname|50|Little Shimmy|
497944683305496825|2|name|260|Step Inside|
498040324392377484|0|name|178|Graffiti Showcase|
498136847666618864|3|pt_id|3|3|
498379716284212197|3|scanned_for_sequences|132|true|
498443356910650793|3|pt_id|758|765|
498481120312232470|0|created_at|246|2009-11-14T23:41:34Z|
498502012556725169|3|tour_id|1148|38|
498559092177706802|0|updated_at|26|2009-11-14T23:22:10Z|
498773759632529345|3|scanned_for_sequences|350|true|
498824887056450391|3|created_at|664|2009-11-14T23:48:21Z|
498841862204337731|2|original|229|true|
499167655864811526|3|updated_at|438|2009-11-27T22:15:01Z|
499198886486553933|0|lat|341|42.1584324|
499425413613025095|3|set_list_json|557|[{"position":0,"name":"Encore:","song_performances":[{"position":1,"notes":null,"song_id":59,"song_name":"My Lady Survives","inverted":false,"segue":false,"tag_list_string":""},{"position":2,"notes":null,"song_id":47,"song_name":"Little Betty Boop","inverted":false,"segue":true,"tag_list_string":""},{"position":3,"notes":null,"song_id":56,"song_name":"Mr. Don","inverted":false,"segue":false,"tag_list_string":""},{"position":4,"notes":null,"song_id":9,"song_name":"Awol''s Blues","inverted":false,"segue":false,"tag_list_string":""},{"position":5,"notes":null,"song_id":55,"song_name":"Morph Dusseldorf","inverted":false,"segue":false,"tag_list_string":""},{"position":6,"notes":null,"song_id":61,"song_name":"Nughuffer","inverted":false,"segue":false,"tag_list_string":""}]}]|
499529258193872967|2|active|44|true|
499549803575885420|3|created_at|417|2009-11-14T23:42:28Z|
499601529021893405|0|lng|165|-87.6500523|
499671252042699432|3|set_list_json|342|[{"position":0,"name":"Encore:","song_performances":[{"position":1,"notes":null,"song_id":10,"song_name":"Barfly","inverted":false,"segue":false,"tag_list_string":""},{"position":2,"notes":null,"song_id":53,"song_name":"Magellan","inverted":false,"segue":false,"tag_list_string":"First time played"},{"position":3,"notes":null,"song_id":64,"song_name":"Pat And Dex","inverted":false,"segue":false,"tag_list_string":""},{"position":4,"notes":null,"song_id":74,"song_name":"Shem-Rah Boo","inverted":false,"segue":false,"tag_list_string":""},{"position":5,"notes":null,"song_id":21,"song_name":"Down To The Bottom","inverted":false,"segue":false,"tag_list_string":""},{"position":6,"notes":null,"song_id":54,"song_name":"Mindless Dribble","inverted":false,"segue":false,"tag_list_string":""},{"position":7,"notes":null,"song_id":113,"song_name":"Blue Monk","inverted":false,"segue":false,"tag_list_string":""},{"position":8,"notes":null,"song_id":13,"song_name":"Bernstein And Chasnoff","inverted":false,"segue":true,"tag_list_string":""},{"position":9,"notes":null,"song_id":4,"song_name":"Aceetobee","inverted":false,"segue":false,"tag_list_string":""}]}]|
499841704167763095|0|lng|251|-89.4012302|
499872557540492568|0|state|62|WI|
499925214591562094|3|scanned_for_sequences|1041|true|
499956268139251652|3|name|657|Bisco Inferno|
499981646325400924|0|lat|64|42.8864468|
500042281653381696|3|date|1028|2008-03-14|
500356820195956834|2|active|181|true|
500535380336590232|0|pt_id|56|802|
500547472806089107|3|venue_id|1061|493|
500604451144350666|2|updated_at|223|2009-11-14T23:51:33Z|
500626665667137839|0|pt_id|422|2783|
500677505326140125|3|date|341|1998-04-20|
500729247134279371|3|date|746|2003-04-25|
500801425361263116|3|date|197|1999-03-26|
500865485340082192|3|scanned_for_sequences|448|true|
500920903444960599|0|state|492|VA|
500954181525574254|0|lat|152|41.8239891|
500954883556609612|0|lng|379|-71.4128343|
501210513007288617|3|updated_at|1008|2009-11-27T22:15:57Z|
501241462924978377|3|created_at|383|2009-11-14T23:41:38Z|
501338791733410951|3|pt_id|487|488|
501392369003890937|0|created_at|186|2009-11-14T23:38:49Z|
501416650750053281|3|updated_at|552|2009-11-27T22:15:07Z|
501451402916127600|0|lng|83|-105.1910996|
501555718420517113|2|pt_id|323|335|
501680526275366895|2|original|347|true|
